Entity,Code,Year,Primary Energy Consumption - TWh,Lat,Long
Africa,,1965,698.9998214,#N/A,#N/A
Africa,,1966,735.0081286,#N/A,#N/A
Africa,,1967,741.0927028,#N/A,#N/A
Africa,,1968,781.6605128,#N/A,#N/A
Africa,,1969,800.4993675,#N/A,#N/A
Africa,,1970,872.8383189,#N/A,#N/A
Africa,,1971,948.5907408,#N/A,#N/A
Africa,,1972,1005.907905,#N/A,#N/A
Africa,,1973,1089.114139,#N/A,#N/A
Africa,,1974,1141.976168,#N/A,#N/A
Africa,,1975,1208.759938,#N/A,#N/A
Africa,,1976,1322.948224,#N/A,#N/A
Africa,,1977,1391.410739,#N/A,#N/A
Africa,,1978,1444.982724,#N/A,#N/A
Africa,,1979,1584.174876,#N/A,#N/A
Africa,,1980,1700.516141,#N/A,#N/A
Africa,,1981,1892.19943,#N/A,#N/A
Africa,,1982,2020.275985,#N/A,#N/A
Africa,,1983,2074.035313,#N/A,#N/A
Africa,,1984,2142.948032,#N/A,#N/A
Africa,,1985,2226.488709,#N/A,#N/A
Africa,,1986,2279.403873,#N/A,#N/A
Africa,,1987,2354.140915,#N/A,#N/A
Africa,,1988,2518.829404,#N/A,#N/A
Africa,,1989,2525.990309,#N/A,#N/A
Africa,,1990,2606.333596,#N/A,#N/A
Africa,,1991,2599.656414,#N/A,#N/A
Africa,,1992,2640.204733,#N/A,#N/A
Africa,,1993,2645.987309,#N/A,#N/A
Africa,,1994,2736.803783,#N/A,#N/A
Africa,,1995,2848.286264,#N/A,#N/A
Africa,,1996,2924.556331,#N/A,#N/A
Africa,,1997,2980.829633,#N/A,#N/A
Africa,,1998,3027.130197,#N/A,#N/A
Africa,,1999,3120.426272,#N/A,#N/A
Africa,,2000,3193.590317,#N/A,#N/A
Africa,,2001,3305.583394,#N/A,#N/A
Africa,,2002,3346.388147,#N/A,#N/A
Africa,,2003,3505.433233,#N/A,#N/A
Africa,,2004,3742.319131,#N/A,#N/A
Africa,,2005,3776.687767,#N/A,#N/A
Africa,,2006,3841.071619,#N/A,#N/A
Africa,,2007,3983.377828,#N/A,#N/A
Africa,,2008,4224.608461,#N/A,#N/A
Africa,,2009,4301.272256,#N/A,#N/A
Africa,,2010,4442.375839,#N/A,#N/A
Africa,,2011,4456.761272,#N/A,#N/A
Africa,,2012,4621.306381,#N/A,#N/A
Africa,,2013,4751.043597,#N/A,#N/A
Africa,,2014,4930.544522,#N/A,#N/A
Africa,,2015,5024.891867,#N/A,#N/A
Africa,,2016,5163.861011,#N/A,#N/A
Africa,,2017,5285.288278,#N/A,#N/A
Africa,,2018,5417.288792,#N/A,#N/A
Africa,,2019,5520.055958,#N/A,#N/A
Africa,,2020,5162.274744,#N/A,#N/A
Algeria,DZA,1965,24.76096306,28.033886,1.659626
Algeria,DZA,1966,29.76890639,28.033886,1.659626
Algeria,DZA,1967,28.17393,28.033886,1.659626
Algeria,DZA,1968,30.24409028,28.033886,1.659626
Algeria,DZA,1969,33.47449528,28.033886,1.659626
Algeria,DZA,1970,36.65495694,28.033886,1.659626
Algeria,DZA,1971,39.67370694,28.033886,1.659626
Algeria,DZA,1972,44.55913917,28.033886,1.659626
Algeria,DZA,1973,53.11591139,28.033886,1.659626
Algeria,DZA,1974,58.81986639,28.033886,1.659626
Algeria,DZA,1975,70.31089861,28.033886,1.659626
Algeria,DZA,1976,82.03239806,28.033886,1.659626
Algeria,DZA,1977,90.16439583,28.033886,1.659626
Algeria,DZA,1978,113.3166692,28.033886,1.659626
Algeria,DZA,1979,148.4880606,28.033886,1.659626
Algeria,DZA,1980,177.0968889,28.033886,1.659626
Algeria,DZA,1981,215.1205894,28.033886,1.659626
Algeria,DZA,1982,248.0262733,28.033886,1.659626
Algeria,DZA,1983,270.9245489,28.033886,1.659626
Algeria,DZA,1984,260.1151919,28.033886,1.659626
Algeria,DZA,1985,262.1808075,28.033886,1.659626
Algeria,DZA,1986,277.4457486,28.033886,1.659626
Algeria,DZA,1987,285.078675,28.033886,1.659626
Algeria,DZA,1988,305.3890319,28.033886,1.659626
Algeria,DZA,1989,297.0277689,28.033886,1.659626
Algeria,DZA,1990,314.9495358,28.033886,1.659626
Algeria,DZA,1991,312.042575,28.033886,1.659626
Algeria,DZA,1992,320.1912233,28.033886,1.659626
Algeria,DZA,1993,297.9317222,28.033886,1.659626
Algeria,DZA,1994,301.8913569,28.033886,1.659626
Algeria,DZA,1995,313.1102439,28.033886,1.659626
Algeria,DZA,1996,309.9005397,28.033886,1.659626
Algeria,DZA,1997,297.8463128,28.033886,1.659626
Algeria,DZA,1998,308.3104603,28.033886,1.659626
Algeria,DZA,1999,311.3977947,28.033886,1.659626
Algeria,DZA,2000,299.9359672,28.033886,1.659626
Algeria,DZA,2001,310.8006808,28.033886,1.659626
Algeria,DZA,2002,321.940445,28.033886,1.659626
Algeria,DZA,2003,336.8755406,28.033886,1.659626
Algeria,DZA,2004,349.7339664,28.033886,1.659626
Algeria,DZA,2005,366.1751667,28.033886,1.659626
Algeria,DZA,2006,379.1825158,28.033886,1.659626
Algeria,DZA,2007,399.6010336,28.033886,1.659626
Algeria,DZA,2008,423.5087311,28.033886,1.659626
Algeria,DZA,2009,448.8014567,28.033886,1.659626
Algeria,DZA,2010,438.9642667,28.033886,1.659626
Algeria,DZA,2011,464.4220553,28.033886,1.659626
Algeria,DZA,2012,507.6027794,28.033886,1.659626
Algeria,DZA,2013,536.9557367,28.033886,1.659626
Algeria,DZA,2014,585.57158,28.033886,1.659626
Algeria,DZA,2015,617.4818806,28.033886,1.659626
Algeria,DZA,2016,616.9413225,28.033886,1.659626
Algeria,DZA,2017,623.7012758,28.033886,1.659626
Algeria,DZA,2018,671.0546256,28.033886,1.659626
Algeria,DZA,2019,695.1428058,28.033886,1.659626
Algeria,DZA,2020,638.4964061,28.033886,1.659626
Argentina,ARG,1965,328.3321086,-38.416097,-63.616672
Argentina,ARG,1966,338.9625186,-38.416097,-63.616672
Argentina,ARG,1967,348.7977042,-38.416097,-63.616672
Argentina,ARG,1968,360.5508831,-38.416097,-63.616672
Argentina,ARG,1969,372.6396128,-38.416097,-63.616672
Argentina,ARG,1970,353.1244408,-38.416097,-63.616672
Argentina,ARG,1971,374.3954528,-38.416097,-63.616672
Argentina,ARG,1972,379.1050944,-38.416097,-63.616672
Argentina,ARG,1973,395.8959917,-38.416097,-63.616672
Argentina,ARG,1974,411.3310697,-38.416097,-63.616672
Argentina,ARG,1975,401.8968222,-38.416097,-63.616672
Argentina,ARG,1976,421.5610083,-38.416097,-63.616672
Argentina,ARG,1977,440.2434619,-38.416097,-63.616672
Argentina,ARG,1978,440.4867497,-38.416097,-63.616672
Argentina,ARG,1979,472.5652383,-38.416097,-63.616672
Argentina,ARG,1980,469.0580675,-38.416097,-63.616672
Argentina,ARG,1981,455.1340744,-38.416097,-63.616672
Argentina,ARG,1982,463.1499875,-38.416097,-63.616672
Argentina,ARG,1983,482.5888289,-38.416097,-63.616672
Argentina,ARG,1984,483.5609842,-38.416097,-63.616672
Argentina,ARG,1985,477.4707633,-38.416097,-63.616672
Argentina,ARG,1986,504.5904761,-38.416097,-63.616672
Argentina,ARG,1987,527.2607128,-38.416097,-63.616672
Argentina,ARG,1988,536.9459133,-38.416097,-63.616672
Argentina,ARG,1989,518.1252256,-38.416097,-63.616672
Argentina,ARG,1990,509.7231986,-38.416097,-63.616672
Argentina,ARG,1991,518.8486697,-38.416097,-63.616672
Argentina,ARG,1992,557.0118564,-38.416097,-63.616672
Argentina,ARG,1993,572.49414,-38.416097,-63.616672
Argentina,ARG,1994,605.286975,-38.416097,-63.616672
Argentina,ARG,1995,628.4213894,-38.416097,-63.616672
Argentina,ARG,1996,662.540005,-38.416097,-63.616672
Argentina,ARG,1997,674.1077567,-38.416097,-63.616672
Argentina,ARG,1998,700.3615667,-38.416097,-63.616672
Argentina,ARG,1999,706.8832658,-38.416097,-63.616672
Argentina,ARG,2000,709.0466767,-38.416097,-63.616672
Argentina,ARG,2001,690.7431669,-38.416097,-63.616672
Argentina,ARG,2002,663.9707322,-38.416097,-63.616672
Argentina,ARG,2003,709.36236,-38.416097,-63.616672
Argentina,ARG,2004,752.0681728,-38.416097,-63.616672
Argentina,ARG,2005,798.0262756,-38.416097,-63.616672
Argentina,ARG,2006,839.3995067,-38.416097,-63.616672
Argentina,ARG,2007,879.0952444,-38.416097,-63.616672
Argentina,ARG,2008,888.7510481,-38.416097,-63.616672
Argentina,ARG,2009,864.1265539,-38.416097,-63.616672
Argentina,ARG,2010,898.2526075,-38.416097,-63.616672
Argentina,ARG,2011,926.8299672,-38.416097,-63.616672
Argentina,ARG,2012,961.1334175,-38.416097,-63.616672
Argentina,ARG,2013,998.4860303,-38.416097,-63.616672
Argentina,ARG,2014,996.7517869,-38.416097,-63.616672
Argentina,ARG,2015,1015.811443,-38.416097,-63.616672
Argentina,ARG,2016,1009.007059,-38.416097,-63.616672
Argentina,ARG,2017,1011.457252,-38.416097,-63.616672
Argentina,ARG,2018,997.1022908,-38.416097,-63.616672
Argentina,ARG,2019,939.0859281,-38.416097,-63.616672
Argentina,ARG,2020,874.6116122,-38.416097,-63.616672
Asia Pacific,,1965,5195.368886,#N/A,#N/A
Asia Pacific,,1966,5641.395711,#N/A,#N/A
Asia Pacific,,1967,5908.297389,#N/A,#N/A
Asia Pacific,,1968,6367.316447,#N/A,#N/A
Asia Pacific,,1969,7235.479333,#N/A,#N/A
Asia Pacific,,1970,8237.080178,#N/A,#N/A
Asia Pacific,,1971,9021.071744,#N/A,#N/A
Asia Pacific,,1972,9554.853839,#N/A,#N/A
Asia Pacific,,1973,10320.58602,#N/A,#N/A
Asia Pacific,,1974,10542.21186,#N/A,#N/A
Asia Pacific,,1975,10945.95668,#N/A,#N/A
Asia Pacific,,1976,11473.96022,#N/A,#N/A
Asia Pacific,,1977,12140.65221,#N/A,#N/A
Asia Pacific,,1978,12972.48998,#N/A,#N/A
Asia Pacific,,1979,13573.95575,#N/A,#N/A
Asia Pacific,,1980,13689.96967,#N/A,#N/A
Asia Pacific,,1981,13791.46897,#N/A,#N/A
Asia Pacific,,1982,13925.3276,#N/A,#N/A
Asia Pacific,,1983,14544.32023,#N/A,#N/A
Asia Pacific,,1984,15554.17467,#N/A,#N/A
Asia Pacific,,1985,16314.80646,#N/A,#N/A
Asia Pacific,,1986,17004.76511,#N/A,#N/A
Asia Pacific,,1987,17966.49639,#N/A,#N/A
Asia Pacific,,1988,19277.27262,#N/A,#N/A
Asia Pacific,,1989,20311.41876,#N/A,#N/A
Asia Pacific,,1990,21154.76755,#N/A,#N/A
Asia Pacific,,1991,22124.16618,#N/A,#N/A
Asia Pacific,,1992,23147.53987,#N/A,#N/A
Asia Pacific,,1993,24367.83923,#N/A,#N/A
Asia Pacific,,1994,25708.97358,#N/A,#N/A
Asia Pacific,,1995,26995.09631,#N/A,#N/A
Asia Pacific,,1996,28254.02617,#N/A,#N/A
Asia Pacific,,1997,29116.91003,#N/A,#N/A
Asia Pacific,,1998,29018.63739,#N/A,#N/A
Asia Pacific,,1999,30133.87519,#N/A,#N/A
Asia Pacific,,2000,31253.80483,#N/A,#N/A
Asia Pacific,,2001,32272.81197,#N/A,#N/A
Asia Pacific,,2002,33899.47856,#N/A,#N/A
Asia Pacific,,2003,36689.96875,#N/A,#N/A
Asia Pacific,,2004,40306.07406,#N/A,#N/A
Asia Pacific,,2005,43415.96594,#N/A,#N/A
Asia Pacific,,2006,45970.72906,#N/A,#N/A
Asia Pacific,,2007,48835.54089,#N/A,#N/A
Asia Pacific,,2008,50188.64967,#N/A,#N/A
Asia Pacific,,2009,51309.61122,#N/A,#N/A
Asia Pacific,,2010,54611.69639,#N/A,#N/A
Asia Pacific,,2011,57498.08917,#N/A,#N/A
Asia Pacific,,2012,59368.68964,#N/A,#N/A
Asia Pacific,,2013,61136.44508,#N/A,#N/A
Asia Pacific,,2014,62605.00375,#N/A,#N/A
Asia Pacific,,2015,63710.49289,#N/A,#N/A
Asia Pacific,,2016,65067.93747,#N/A,#N/A
Asia Pacific,,2017,67057.021,#N/A,#N/A
Asia Pacific,,2018,69402.07428,#N/A,#N/A
Asia Pacific,,2019,71261.09639,#N/A,#N/A
Asia Pacific,,2020,70347.09289,#N/A,#N/A
Australia,AUS,1965,424.2592669,-25.274398,133.775136
Australia,AUS,1966,444.6675264,-25.274398,133.775136
Australia,AUS,1967,471.6098094,-25.274398,133.775136
Australia,AUS,1968,500.1520644,-25.274398,133.775136
Australia,AUS,1969,520.7555156,-25.274398,133.775136
Australia,AUS,1970,568.1707492,-25.274398,133.775136
Australia,AUS,1971,596.6363631,-25.274398,133.775136
Australia,AUS,1972,623.9084917,-25.274398,133.775136
Australia,AUS,1973,667.0140853,-25.274398,133.775136
Australia,AUS,1974,709.2369319,-25.274398,133.775136
Australia,AUS,1975,721.0294944,-25.274398,133.775136
Australia,AUS,1976,746.3510883,-25.274398,133.775136
Australia,AUS,1977,783.3635014,-25.274398,133.775136
Australia,AUS,1978,808.4230447,-25.274398,133.775136
Australia,AUS,1979,838.5651408,-25.274398,133.775136
Australia,AUS,1980,841.6740411,-25.274398,133.775136
Australia,AUS,1981,855.1414469,-25.274398,133.775136
Australia,AUS,1982,847.4170469,-25.274398,133.775136
Australia,AUS,1983,818.5878764,-25.274398,133.775136
Australia,AUS,1984,849.8849539,-25.274398,133.775136
Australia,AUS,1985,874.8826461,-25.274398,133.775136
Australia,AUS,1986,892.2007661,-25.274398,133.775136
Australia,AUS,1987,918.5472625,-25.274398,133.775136
Australia,AUS,1988,960.5788453,-25.274398,133.775136
Australia,AUS,1989,1009.193692,-25.274398,133.775136
Australia,AUS,1990,1030.074616,-25.274398,133.775136
Australia,AUS,1991,1022.201423,-25.274398,133.775136
Australia,AUS,1992,1039.051516,-25.274398,133.775136
Australia,AUS,1993,1060.860916,-25.274398,133.775136
Australia,AUS,1994,1102.279073,-25.274398,133.775136
Australia,AUS,1995,1151.150554,-25.274398,133.775136
Australia,AUS,1996,1184.87704,-25.274398,133.775136
Australia,AUS,1997,1214.00915,-25.274398,133.775136
Australia,AUS,1998,1243.041785,-25.274398,133.775136
Australia,AUS,1999,1293.871085,-25.274398,133.775136
Australia,AUS,2000,1302.451197,-25.274398,133.775136
Australia,AUS,2001,1312.78387,-25.274398,133.775136
Australia,AUS,2002,1338.907295,-25.274398,133.775136
Australia,AUS,2003,1357.719173,-25.274398,133.775136
Australia,AUS,2004,1400.62822,-25.274398,133.775136
Australia,AUS,2005,1404.486342,-25.274398,133.775136
Australia,AUS,2006,1465.436742,-25.274398,133.775136
Australia,AUS,2007,1496.329459,-25.274398,133.775136
Australia,AUS,2008,1517.155546,-25.274398,133.775136
Australia,AUS,2009,1490.583322,-25.274398,133.775136
Australia,AUS,2010,1480.258516,-25.274398,133.775136
Australia,AUS,2011,1523.501843,-25.274398,133.775136
Australia,AUS,2012,1504.629539,-25.274398,133.775136
Australia,AUS,2013,1523.719921,-25.274398,133.775136
Australia,AUS,2014,1539.014648,-25.274398,133.775136
Australia,AUS,2015,1575.63641,-25.274398,133.775136
Australia,AUS,2016,1582.271645,-25.274398,133.775136
Australia,AUS,2017,1574.24377,-25.274398,133.775136
Australia,AUS,2018,1582.531619,-25.274398,133.775136
Australia,AUS,2019,1632.529316,-25.274398,133.775136
Australia,AUS,2020,1546.830181,-25.274398,133.775136
Austria,AUT,1965,186.6160214,47.516231,14.550072
Austria,AUT,1966,195.2191556,47.516231,14.550072
Austria,AUT,1967,197.1918086,47.516231,14.550072
Austria,AUT,1968,210.9826106,47.516231,14.550072
Austria,AUT,1969,218.9304383,47.516231,14.550072
Austria,AUT,1970,250.3338708,47.516231,14.550072
Austria,AUT,1971,250.0697839,47.516231,14.550072
Austria,AUT,1972,258.7276267,47.516231,14.550072
Austria,AUT,1973,278.0676214,47.516231,14.550072
Austria,AUT,1974,278.8918711,47.516231,14.550072
Austria,AUT,1975,276.7992103,47.516231,14.550072
Austria,AUT,1976,287.20811,47.516231,14.550072
Austria,AUT,1977,287.1316006,47.516231,14.550072
Austria,AUT,1978,299.7201578,47.516231,14.550072
Austria,AUT,1979,317.181905,47.516231,14.550072
Austria,AUT,1980,315.6569808,47.516231,14.550072
Austria,AUT,1981,305.9919281,47.516231,14.550072
Austria,AUT,1982,295.7846672,47.516231,14.550072
Austria,AUT,1983,295.0101772,47.516231,14.550072
Austria,AUT,1984,292.6568647,47.516231,14.550072
Austria,AUT,1985,307.2790453,47.516231,14.550072
Austria,AUT,1986,310.3626975,47.516231,14.550072
Austria,AUT,1987,327.3016983,47.516231,14.550072
Austria,AUT,1988,322.3720231,47.516231,14.550072
Austria,AUT,1989,324.2291919,47.516231,14.550072
Austria,AUT,1990,329.0474917,47.516231,14.550072
Austria,AUT,1991,345.3708653,47.516231,14.550072
Austria,AUT,1992,339.1750908,47.516231,14.550072
Austria,AUT,1993,344.9823847,47.516231,14.550072
Austria,AUT,1994,343.0683814,47.516231,14.550072
Austria,AUT,1995,359.6178561,47.516231,14.550072
Austria,AUT,1996,360.7125408,47.516231,14.550072
Austria,AUT,1997,368.0849836,47.516231,14.550072
Austria,AUT,1998,373.8507906,47.516231,14.550072
Austria,AUT,1999,381.9685847,47.516231,14.550072
Austria,AUT,2000,383.2812597,47.516231,14.550072
Austria,AUT,2001,397.4135481,47.516231,14.550072
Austria,AUT,2002,398.1698953,47.516231,14.550072
Austria,AUT,2003,403.5490656,47.516231,14.550072
Austria,AUT,2004,410.2869472,47.516231,14.550072
Austria,AUT,2005,417.2613025,47.516231,14.550072
Austria,AUT,2006,412.5422197,47.516231,14.550072
Austria,AUT,2007,402.8718072,47.516231,14.550072
Austria,AUT,2008,410.9461642,47.516231,14.550072
Austria,AUT,2009,397.0281906,47.516231,14.550072
Austria,AUT,2010,410.5312681,47.516231,14.550072
Austria,AUT,2011,384.3917167,47.516231,14.550072
Austria,AUT,2012,403.1536242,47.516231,14.550072
Austria,AUT,2013,400.5148886,47.516231,14.550072
Austria,AUT,2014,383.8174025,47.516231,14.550072
Austria,AUT,2015,384.5299272,47.516231,14.550072
Austria,AUT,2016,397.1786925,47.516231,14.550072
Austria,AUT,2017,406.8148667,47.516231,14.550072
Austria,AUT,2018,397.1371986,47.516231,14.550072
Austria,AUT,2019,415.9643047,47.516231,14.550072
Austria,AUT,2020,384.3599044,47.516231,14.550072
Azerbaijan,AZE,1985,234.5012325,40.143105,47.576927
Azerbaijan,AZE,1986,252.4524383,40.143105,47.576927
Azerbaijan,AZE,1987,244.6437386,40.143105,47.576927
Azerbaijan,AZE,1988,244.8472169,40.143105,47.576927
Azerbaijan,AZE,1989,249.6830061,40.143105,47.576927
Azerbaijan,AZE,1990,260.0055572,40.143105,47.576927
Azerbaijan,AZE,1991,249.7981378,40.143105,47.576927
Azerbaijan,AZE,1992,213.8957233,40.143105,47.576927
Azerbaijan,AZE,1993,185.4089133,40.143105,47.576927
Azerbaijan,AZE,1994,170.4090175,40.143105,47.576927
Azerbaijan,AZE,1995,160.2428958,40.143105,47.576927
Azerbaijan,AZE,1996,131.3727728,40.143105,47.576927
Azerbaijan,AZE,1997,125.7597525,40.143105,47.576927
Azerbaijan,AZE,1998,126.2133361,40.143105,47.576927
Azerbaijan,AZE,1999,125.7386483,40.143105,47.576927
Azerbaijan,AZE,2000,131.2709267,40.143105,47.576927
Azerbaijan,AZE,2001,126.5499303,40.143105,47.576927
Azerbaijan,AZE,2002,124.9501969,40.143105,47.576927
Azerbaijan,AZE,2003,135.1628658,40.143105,47.576927
Azerbaijan,AZE,2004,153.2695211,40.143105,47.576927
Azerbaijan,AZE,2005,166.163025,40.143105,47.576927
Azerbaijan,AZE,2006,163.4965367,40.143105,47.576927
Azerbaijan,AZE,2007,147.8996578,40.143105,47.576927
Azerbaijan,AZE,2008,149.3363706,40.143105,47.576927
Azerbaijan,AZE,2009,131.9360069,40.143105,47.576927
Azerbaijan,AZE,2010,130.1367608,40.143105,47.576927
Azerbaijan,AZE,2011,144.7744331,40.143105,47.576927
Azerbaijan,AZE,2012,149.1581181,40.143105,47.576927
Azerbaijan,AZE,2013,153.3579558,40.143105,47.576927
Azerbaijan,AZE,2014,156.4023797,40.143105,47.576927
Azerbaijan,AZE,2015,170.998975,40.143105,47.576927
Azerbaijan,AZE,2016,169.3485456,40.143105,47.576927
Azerbaijan,AZE,2017,166.1296161,40.143105,47.576927
Azerbaijan,AZE,2018,170.9405428,40.143105,47.576927
Azerbaijan,AZE,2019,180.07893,40.143105,47.576927
Azerbaijan,AZE,2020,172.7443539,40.143105,47.576927
Bangladesh,BGD,1971,8.135291667,23.684994,90.356331
Bangladesh,BGD,1972,15.88825528,23.684994,90.356331
Bangladesh,BGD,1973,19.62254944,23.684994,90.356331
Bangladesh,BGD,1974,20.2773775,23.684994,90.356331
Bangladesh,BGD,1975,23.01823778,23.684994,90.356331
Bangladesh,BGD,1976,26.40728583,23.684994,90.356331
Bangladesh,BGD,1977,27.110265,23.684994,90.356331
Bangladesh,BGD,1978,29.21617861,23.684994,90.356331
Bangladesh,BGD,1979,32.36121528,23.684994,90.356331
Bangladesh,BGD,1980,36.47359694,23.684994,90.356331
Bangladesh,BGD,1981,36.72768806,23.684994,90.356331
Bangladesh,BGD,1982,40.54761917,23.684994,90.356331
Bangladesh,BGD,1983,40.07155417,23.684994,90.356331
Bangladesh,BGD,1984,43.28176972,23.684994,90.356331
Bangladesh,BGD,1985,48.14166611,23.684994,90.356331
Bangladesh,BGD,1986,52.45593056,23.684994,90.356331
Bangladesh,BGD,1987,57.89189444,23.684994,90.356331
Bangladesh,BGD,1988,64.45540472,23.684994,90.356331
Bangladesh,BGD,1989,69.4493725,23.684994,90.356331
Bangladesh,BGD,1990,73.69798028,23.684994,90.356331
Bangladesh,BGD,1991,71.10443,23.684994,90.356331
Bangladesh,BGD,1992,77.56790056,23.684994,90.356331
Bangladesh,BGD,1993,85.32679417,23.684994,90.356331
Bangladesh,BGD,1994,90.53828222,23.684994,90.356331
Bangladesh,BGD,1995,107.0419589,23.684994,90.356331
Bangladesh,BGD,1996,112.0700272,23.684994,90.356331
Bangladesh,BGD,1997,117.7619606,23.684994,90.356331
Bangladesh,BGD,1998,125.4041636,23.684994,90.356331
Bangladesh,BGD,1999,126.8360847,23.684994,90.356331
Bangladesh,BGD,2000,135.9866006,23.684994,90.356331
Bangladesh,BGD,2001,155.4081878,23.684994,90.356331
Bangladesh,BGD,2002,160.3789103,23.684994,90.356331
Bangladesh,BGD,2003,169.9868467,23.684994,90.356331
Bangladesh,BGD,2004,175.8333744,23.684994,90.356331
Bangladesh,BGD,2005,189.6282881,23.684994,90.356331
Bangladesh,BGD,2006,205.4612686,23.684994,90.356331
Bangladesh,BGD,2007,210.2922589,23.684994,90.356331
Bangladesh,BGD,2008,222.4884419,23.684994,90.356331
Bangladesh,BGD,2009,244.5895661,23.684994,90.356331
Bangladesh,BGD,2010,250.4087153,23.684994,90.356331
Bangladesh,BGD,2011,272.1115333,23.684994,90.356331
Bangladesh,BGD,2012,291.3173144,23.684994,90.356331
Bangladesh,BGD,2013,300.1776711,23.684994,90.356331
Bangladesh,BGD,2014,312.4630019,23.684994,90.356331
Bangladesh,BGD,2015,363.3519286,23.684994,90.356331
Bangladesh,BGD,2016,369.4824686,23.684994,90.356331
Bangladesh,BGD,2017,383.6060294,23.684994,90.356331
Bangladesh,BGD,2018,406.9852847,23.684994,90.356331
Bangladesh,BGD,2019,455.3868964,23.684994,90.356331
Bangladesh,BGD,2020,442.1210989,23.684994,90.356331
Belarus,BLR,1985,408.0401239,53.709807,27.953389
Belarus,BLR,1986,465.8347775,53.709807,27.953389
Belarus,BLR,1987,472.6157808,53.709807,27.953389
Belarus,BLR,1988,479.4013853,53.709807,27.953389
Belarus,BLR,1989,463.6570719,53.709807,27.953389
Belarus,BLR,1990,444.5687783,53.709807,27.953389
Belarus,BLR,1991,439.7649208,53.709807,27.953389
Belarus,BLR,1992,416.0677464,53.709807,27.953389
Belarus,BLR,1993,333.2225314,53.709807,27.953389
Belarus,BLR,1994,277.6807164,53.709807,27.953389
Belarus,BLR,1995,251.9448181,53.709807,27.953389
Belarus,BLR,1996,258.3304486,53.709807,27.953389
Belarus,BLR,1997,260.9161178,53.709807,27.953389
Belarus,BLR,1998,255.3258322,53.709807,27.953389
Belarus,BLR,1999,248.5305011,53.709807,27.953389
Belarus,BLR,2000,255.3987369,53.709807,27.953389
Belarus,BLR,2001,248.9664056,53.709807,27.953389
Belarus,BLR,2002,256.3765328,53.709807,27.953389
Belarus,BLR,2003,255.2311947,53.709807,27.953389
Belarus,BLR,2004,287.4777231,53.709807,27.953389
Belarus,BLR,2005,286.4511103,53.709807,27.953389
Belarus,BLR,2006,304.2698764,53.709807,27.953389
Belarus,BLR,2007,297.1241392,53.709807,27.953389
Belarus,BLR,2008,300.6273894,53.709807,27.953389
Belarus,BLR,2009,285.0032181,53.709807,27.953389
Belarus,BLR,2010,302.6111417,53.709807,27.953389
Belarus,BLR,2011,300.9068125,53.709807,27.953389
Belarus,BLR,2012,325.1414847,53.709807,27.953389
Belarus,BLR,2013,286.7354197,53.709807,27.953389
Belarus,BLR,2014,296.3074956,53.709807,27.953389
Belarus,BLR,2015,269.2357539,53.709807,27.953389
Belarus,BLR,2016,267.8031783,53.709807,27.953389
Belarus,BLR,2017,273.0715928,53.709807,27.953389
Belarus,BLR,2018,297.1105697,53.709807,27.953389
Belarus,BLR,2019,292.69339,53.709807,27.953389
Belarus,BLR,2020,272.8119572,53.709807,27.953389
Belgium,BEL,1965,412.8924697,50.503887,4.469936
Belgium,BEL,1966,397.8050333,50.503887,4.469936
Belgium,BEL,1967,417.6066142,50.503887,4.469936
Belgium,BEL,1968,465.3696156,50.503887,4.469936
Belgium,BEL,1969,510.7323106,50.503887,4.469936
Belgium,BEL,1970,539.5435581,50.503887,4.469936
Belgium,BEL,1971,529.3103656,50.503887,4.469936
Belgium,BEL,1972,562.6999719,50.503887,4.469936
Belgium,BEL,1973,570.2427,50.503887,4.469936
Belgium,BEL,1974,550.6859831,50.503887,4.469936
Belgium,BEL,1975,517.5467808,50.503887,4.469936
Belgium,BEL,1976,548.9366428,50.503887,4.469936
Belgium,BEL,1977,549.7467233,50.503887,4.469936
Belgium,BEL,1978,573.8190794,50.503887,4.469936
Belgium,BEL,1979,590.4690272,50.503887,4.469936
Belgium,BEL,1980,565.1825758,50.503887,4.469936
Belgium,BEL,1981,537.3401294,50.503887,4.469936
Belgium,BEL,1982,513.8655431,50.503887,4.469936
Belgium,BEL,1983,497.4599381,50.503887,4.469936
Belgium,BEL,1984,519.7466742,50.503887,4.469936
Belgium,BEL,1985,542.2279,50.503887,4.469936
Belgium,BEL,1986,559.2597856,50.503887,4.469936
Belgium,BEL,1987,576.0358219,50.503887,4.469936
Belgium,BEL,1988,587.4888136,50.503887,4.469936
Belgium,BEL,1989,591.9732156,50.503887,4.469936
Belgium,BEL,1990,618.6347608,50.503887,4.469936
Belgium,BEL,1991,640.1530044,50.503887,4.469936
Belgium,BEL,1992,638.73999,50.503887,4.469936
Belgium,BEL,1993,628.5298161,50.503887,4.469936
Belgium,BEL,1994,661.3161169,50.503887,4.469936
Belgium,BEL,1995,669.4541119,50.503887,4.469936
Belgium,BEL,1996,711.1182933,50.503887,4.469936
Belgium,BEL,1997,718.2598108,50.503887,4.469936
Belgium,BEL,1998,732.4082539,50.503887,4.469936
Belgium,BEL,1999,726.9438583,50.503887,4.469936
Belgium,BEL,2000,740.1510044,50.503887,4.469936
Belgium,BEL,2001,733.7646758,50.503887,4.469936
Belgium,BEL,2002,730.28342,50.503887,4.469936
Belgium,BEL,2003,758.4553431,50.503887,4.469936
Belgium,BEL,2004,761.2821839,50.503887,4.469936
